"ven_lati","ven_long","ven_vlrnot"
"-3.75611","-38.544498","116.2"
"-3.756109","-38.59374","62.49"
"-3.756103","-38.544436","317.62"
"-3.7561","-38.564332","36.88"
"-3.75609","-38.544993","34.88"
"-3.756085","-38.552628","134.28"
"-3.756075","-38.55034","64.71"
"-3.756073","-38.550172","344.06"
"-3.756066","-38.540509","31.79"
"-3.756046","-38.54966","30.89"
"-3.756046","-38.544157","55.76"
"-3.756046","-38.526013","58.69"
"-3.756044","-38.540268","81.44"
"-3.756038","-38.550155","49.4"
"-3.756036","-38.554933","32.68"
"-3.756027","-38.586335","94.29"
"-3.756023","-38.56291","23.89"
"-3.756019","-38.543976","263.48"
"-3.756009","-38.554651","60.79"
"-3.7560087","-38.5546515","90.7"
"-3.755996","-38.584307","128.48"
"-3.7559889","-38.5787099","51.9"
"-3.755983","-38.565494","38.88"
"-3.755979","-38.550339","79.68"
"-3.755978","-38.550338","290.92"
"-3.755977","-38.550124","41.89"
"-3.755976","-38.550144","46.39"
"-3.755971","-38.547344","65.79"
"-3.755967","-38.547375","36.88"
"-3.755958","-38.55968","29.88"
"-3.755958","-38.547161","102.48"
"-3.755954","-38.550381","96.38"
"-3.7559508","-38.5440031","86.2"
"-3.755913","-38.547921","38.88"
"-3.755906","-38.520603","32.88"
"-3.7559059","-38.5636278","71.7"
"-3.7558834","-38.5582749","21"
"-3.755883","-38.582698","227.63"
"-3.755883","-38.558275","73.68"
"-3.755881","-38.564203","57.89"
"-3.755874","-38.551928","179.18"
"-3.755874","-38.544113","52.77"
"-3.755872","-38.549811","35.24"
"-3.755872","-38.528785","75.69"
"-3.75587","-38.562981","36.69"
"-3.755868","-38.547958","67.79"
"-3.755868","-38.546491","127.58"
"-3.755846","-38.547916","157.99"
"-3.755838","-38.544022","68.66"
"-3.755833","-38.546286","107.27"
"-3.755817","-38.560162","34.88"
"-3.755813","-38.547943","71.69"
"-3.755807","-38.58833","661.58"
"-3.75579","-38.540608","40.89"
"-3.755784","-38.559187","21.89"
"-3.755781","-38.561227","116.55"
"-3.755774","-38.550342","163.38"
"-3.755764","-38.561626","203.18"
"-3.755764","-38.557589","117.85"
"-3.755745","-38.55063","31.88"
"-3.755724","-38.551877","29.88"
"-3.755723","-38.548012","813.99"
"-3.755713","-38.550803","29.88"
"-3.755712","-38.544445","101.03"
"-3.75571","-38.552132","278.2"
"-3.755708","-38.540149","188.29"
"-3.755703","-38.561279","802.36"
"-3.755697","-38.529708","35.78"
"-3.755686","-38.54806","625.50"
"-3.755678","-38.551742","742.46"
"-3.7556773","-38.5480712","286.53"
"-3.755677","-38.548071","438.13"
"-3.755672","-38.557455","143.38"
"-3.755671","-38.54935","106.26"
"-3.755662","-38.561522","23.89"
"-3.755662","-38.55214","40.9"
"-3.7556431","-38.5367801","112.29"
"-3.755642","-38.545999","58.89"
"-3.755638","-38.589156","130.08"
"-3.755621","-38.541483","47.52"
"-3.75562","-38.548563","33.88"
"-3.755612","-38.542656","70.68"
"-3.755602","-38.562369","41.38"
"-3.755587","-38.549096","103.78"
"-3.755576","-38.544042","704.77"
"-3.755566","-38.554939","40.29"
"-3.755557","-38.541988","35.88"
"-3.755557","-38.532871","327.44"
"-3.755555","-38.552078","914.05"
"-3.755555","-38.532887","42.88"
"-3.755553","-38.532039","274.00"
"-3.755549","-38.552064","423.04"
"-3.755545","-38.544023","399.15"
"-3.755527","-38.528957","227.97"
"-3.755524","-38.552192","369.46"
"-3.755521","-38.528959","55.89"
"-3.755515","-38.532018","664.56"
"-3.755485","-38.541","26.39"
"-3.755482","-38.522393","190.25"
"-3.755471","-38.557659","48.89"
"-3.75546","-38.555345","145.84"
"-3.755457","-38.564017","33.79"
"-3.755452","-38.565961","30.89"
"-3.755443","-38.554542","75.79"
"-3.755438","-38.533972","147.59"
"-3.755435","-38.563148","63.24"
"-3.755428","-38.567354","69.79"
"-3.755407","-38.52757","55.29"
"-3.755406","-38.562284","28.89"
"-3.7554","-38.566043","32.88"
"-3.755392","-38.531847","520.96"
"-3.75539","-38.527837","65.19"
"-3.755381","-38.528875","307.17"
"-3.7553741","-38.5445932","35.8"
"-3.75537","-38.558529","31.88"
"-3.755367","-38.535751","113.69"
"-3.7553598","-38.5357396","56.39"
"-3.755355","-38.531853","258.66"
"-3.7553549","-38.568854","490.76"
"-3.755353","-38.541044","52.81"
"-3.755347","-38.56064","36.88"
"-3.755345","-38.535568","169.06"
"-3.75534","-38.553357","41.88"
"-3.755323","-38.560106","23.89"
"-3.7553149","-38.5603078","98.7"
"-3.755312","-38.563481","100.78"
"-3.755309","-38.531831","236.87"
"-3.7553089","-38.531831","126.09"
"-3.755301","-38.560326","257.36"
"-3.7553005","-38.5603259","167.44"
"-3.755295","-38.565929","321.76"
"-3.755294","-38.560352","289.96"
"-3.7552887","-38.5462343","438.9"
"-3.75528","-38.550144","36.88"
"-3.755272","-38.588701","97.09"
"-3.755222","-38.52094","263.24"
"-3.755205","-38.559197","26.49"
"-3.755205","-38.532006","67.79"
"-3.755173","-38.541813","331.04"
"-3.755171","-38.55879","23.89"
"-3.755167","-38.563901","120.78"
"-3.755166","-38.549279","25.89"
"-3.755162","-38.559185","26.49"
"-3.755158","-38.549835","35.89"
"-3.75513","-38.549731","101.58"
"-3.7551181","-38.5468035","215.83"
"-3.755112","-38.552733","32.68"
"-3.755108","-38.53759","103.65"
"-3.755107","-38.557908","175.96"
"-3.755098","-38.562992","523.74"
"-3.75509","-38.557337","232.28"
"-3.755082","-38.545213","23.89"
"-3.755077","-38.545038","154.42"
"-3.755077","-38.540257","42.8"
"-3.755072","-38.542315","34.88"
"-3.755071","-38.558613","230.22"
"-3.755066","-38.549831","87.77"
"-3.755064","-38.549486","36.88"
"-3.755063","-38.542288","88.90"
"-3.75506","-38.549874","38.78"
"-3.755057","-38.542306","71.6"
"-3.755057","-38.524852","972.03"
"-3.755052","-38.557783","23.89"
"-3.755045","-38.528805","605.97"
"-3.755037","-38.549537","28.88"
"-3.7550304","-38.5539282","257.9"
"-3.755024","-38.564993","26.88"
"-3.755017","-38.561339","23.89"
"-3.755016","-38.542084","187.55"
"-3.75499","-38.546692","360.77"
"-3.754984","-38.565247","76.46"
"-3.754983","-38.565247","221.03"
"-3.754983","-38.540972","361.17"
"-3.754981","-38.528735","119.39"
"-3.754962","-38.542884","696.15"
"-3.754955","-38.524881","66.39"
"-3.754954","-38.524881","275.04"
"-3.754936","-38.544468","53.89"
"-3.754931","-38.545746","43.9"
"-3.754926","-38.536749","255.46"
"-3.7549254","-38.5314166","71.69"
"-3.754917","-38.554855","73.68"
"-3.754914","-38.52875","102.29"
"-3.75491","-38.540416","471.57"
"-3.754908","-38.544854","50.24"
"-3.754906","-38.544498","298.16"
"-3.754904","-38.531471","96.69"
"-3.7549005","-38.5469348","140"
"-3.754872","-38.544503","72.79"
"-3.754872","-38.533217","127.18"
"-3.754864","-38.531337","778.15"
"-3.754862","-38.564871","56.69"
"-3.75486","-38.542422","33.88"
"-3.75486","-38.538653","243.47"
"-3.754849999999999","-38.5259503","72.4"
"-3.754842","-38.533022","170.93"
"-3.754838","-38.52601","76.39"
"-3.7548198","-38.5801647","60.89"
"-3.754817","-38.533043","143.57"
"-3.7548067","-38.5330327","36.9"
"-3.7548014","-38.5259115","1051.6"
"-3.754801","-38.525912","142.79"
"-3.754792","-38.564986","43.78"
"-3.754785","-38.554438","42.89"
"-3.754783","-38.550579","52.89"
"-3.75478","-38.545849","43.82"
"-3.754766","-38.542002","152.42"
"-3.754765","-38.533279","38.88"
"-3.754764","-38.541993","88.07"
"-3.754764","-38.541988","846.56"
"-3.754758","-38.56115","53.2"
"-3.754758","-38.55064","65.39"
"-3.7547576","-38.5312366","2046.62"
"-3.754754","-38.550649","46.79"
"-3.754742","-38.550587","339.61"
"-3.754729","-38.542097","38.88"
"-3.754728","-38.543978","34.78"
"-3.754718","-38.550039","26.88"
"-3.754711","-38.550609","47.24"
"-3.754706","-38.531262","259.24"
"-3.754704","-38.543994","29.78"
"-3.754701","-38.531129","609.66"
"-3.754696","-38.539218","116.03"
"-3.754677","-38.562128","1255.24"
"-3.754665","-38.561787","181.02"
"-3.754654","-38.549957","39.8"
"-3.754654","-38.543923","49.29"
"-3.754653","-38.54392","96.56"
"-3.754646","-38.52141","371.04"
"-3.754639","-38.552651","133.44"
"-3.754637","-38.541333","91.64"
"-3.754628","-38.531232","305.39"
"-3.754625","-38.550405","33.48"
"-3.754611","-38.540338","259.01"
"-3.754594","-38.551957","33.89"
"-3.754594","-38.527384","301.30"
"-3.754589","-38.534665","87.56"
"-3.754586","-38.531209","54.79"
"-3.754552","-38.544686","351.84"
"-3.754549","-38.551697","53.19"
"-3.754534","-38.545643","48.52"
"-3.754512","-38.528917","308.75"
"-3.754486","-38.564233","406.54"
"-3.754481","-38.528207","44.79"
"-3.754473","-38.531729","110.29"
"-3.7544725","-38.5317294","5267.19"
"-3.754467","-38.552393","80.69"
"-3.754466","-38.55267","199.26"
"-3.7544573","-38.551606","47.8"
"-3.754457","-38.551606","135.70"
"-3.754456","-38.552487","191.19"
"-3.7544514","-38.5524848","41.03"
"-3.754446","-38.551619","43.79"
"-3.754446","-38.551618","2263.17"
"-3.754443","-38.551618","94.67"
"-3.754441","-38.531729","468.24"
"-3.754438","-38.540443","29.88"
"-3.75443","-38.541454","107.55"
"-3.754417","-38.558398","29.88"
"-3.7544053","-38.5597681","40.9"
"-3.754402","-38.55164","239.02"
"-3.754402","-38.551588","248.06"
"-3.7544","-38.531712","109.58"
"-3.754398","-38.55168","31.78"
"-3.754395","-38.551594","48.79"
"-3.754383","-38.585249","38.88"
"-3.754383","-38.552306","167.88"
"-3.754381","-38.551729","59.39"
"-3.754381","-38.546465","34.79"
"-3.754373","-38.54325","29.88"
"-3.75437","-38.551539","36.38"
"-3.754368","-38.548169","140.57"
"-3.754358","-38.560063","440.6"
"-3.754354","-38.54655","151.32"
"-3.754352","-38.51584","118.49"
"-3.754348","-38.552265","29.88"
"-3.754345","-38.564192","41.88"
"-3.754339","-38.558286","36.38"
"-3.754336","-38.543112","45.79"
"-3.754304","-38.521896","352.43"
"-3.7543","-38.525727","120.67"
"-3.754283","-38.527839","72.19"
"-3.754277","-38.552346","41.79"
"-3.754276","-38.542367","255.20"
"-3.754267","-38.525869","38.88"
"-3.754266","-38.546469","112.04"
"-3.754266","-38.538131","122.03"
"-3.754246","-38.532119","305.77"
"-3.754236","-38.584679","83.69"
"-3.754232","-38.562495","21.39"
"-3.754231","-38.539222","66.79"
"-3.754226","-38.53891","32.89"
"-3.754225","-38.526037","169.41"
"-3.754214","-38.560096","254.33"
"-3.754194","-38.526033","137.86"
"-3.754169","-38.551648","35.88"
"-3.754141","-38.539036","83.58"
"-3.754141","-38.528017","446.32"
"-3.754132","-38.560241","1433.41"
"-3.754131","-38.560243","53.29"
"-3.754126","-38.538615","47.78"
"-3.754107","-38.525749","38.88"
"-3.754098","-38.562816","134.97"
"-3.754098","-38.527839","89.66"
"-3.754097","-38.546608","23.89"
"-3.754092","-38.525693","140.49"
"-3.75409","-38.584769","54.79"
"-3.754086","-38.541653","263.73"
"-3.7540736","-38.5247527","78.79"
"-3.754071","-38.552397","248.95"
"-3.75407","-38.552394","307.58"
"-3.75407","-38.53332","72.79"
"-3.754058","-38.533214","181.78"
"-3.754052","-38.532951","43.28"
"-3.754041","-38.55201","21.49"
"-3.754041","-38.526073","136.65"
"-3.754038","-38.543136","47.89"
"-3.754035","-38.524822","540.10"
"-3.7540206","-38.5552058","193.1"
"-3.754019","-38.559199","485.85"
"-3.754011","-38.526032","344.06"
"-3.754007","-38.559053","141.39"
"-3.753997","-38.546032","90.78"
"-3.753997","-38.543916","103.57"
"-3.753995","-38.52791","85.67"
"-3.753991","-38.53808","72.79"
"-3.7539895","-38.5435101","26.08"
"-3.753973","-38.543352","23.89"
"-3.753971","-38.54366","56.78"
"-3.75397","-38.547486","203.95"
"-3.753967","-38.533258","98.69"
"-3.753961","-38.525697","266.91"
"-3.753958","-38.532776","1415.89"
"-3.753954","-38.585226","83.16"
"-3.753947","-38.530347","137.19"
"-3.753944","-38.546536","163.08"
"-3.753941","-38.532802","930.33"
"-3.753917","-38.585181","55.89"
"-3.753917","-38.525327","55.89"
"-3.75391","-38.532642","323.80"
"-3.7539096","-38.5326415","314.47"
"-3.753909","-38.532642","418.42"
"-3.753903","-38.529144","1413.99"
"-3.753895","-38.53297","127.09"
"-3.753852","-38.583722","166.08"
"-3.753847","-38.532622","194.50"
"-3.753837","-38.557198","37.02"
"-3.753835","-38.557198","49.9"
"-3.753824","-38.543511","57.92"
"-3.7538206","-38.5558932","42.8"
"-3.753813","-38.585215","622.37"
"-3.753813","-38.555898","63.39"
"-3.753806","-38.531569","139.8"
"-3.753795","-38.557171","38.79"
"-3.753793","-38.543162","225.20"
"-3.75379","-38.543421","28.88"
"-3.753781","-38.533059","68.69"
"-3.75378","-38.547394","52.79"
"-3.75377","-38.532974","99.19"
"-3.753767","-38.546648","140.18"
"-3.753766","-38.55086","56.36"
"-3.753764","-38.538386","40.89"
"-3.753758","-38.543818","55.79"
"-3.753758","-38.53024","192.27"
"-3.753754","-38.549014","235.11"
"-3.753744","-38.533053","187.88"
"-3.753728","-38.557619","187.47"
"-3.753724","-38.563436","29.38"
"-3.753724","-38.558889","38.88"
"-3.7537017","-38.582109","140.48"
"-3.753686","-38.542087","73.69"
"-3.753683","-38.547069","539.94"
"-3.753677","-38.533055","357.05"
"-3.753675","-38.547232","257.98"
"-3.753658","-38.559748","119.6"
"-3.753658","-38.543901","74.59"
"-3.75363746508099","-38.5821304576721","233.07"
"-3.753634","-38.545094","46.89"
"-3.753632","-38.556972","22.88"
"-3.753628","-38.551055","46.89"
"-3.753625","-38.551055","123.47"
"-3.753623","-38.533057","65.79"
"-3.753618","-38.554367","41.8"
"-3.7536","-38.562223","20.88"
"-3.7536","-38.529148","163.38"
"-3.753594","-38.522988","54.79"
"-3.7535939","-38.5229879","84.14"
"-3.75358","-38.542883","66.19"
"-3.753575","-38.546542","52.8"
"-3.75357","-38.584284","53.89"
"-3.753553","-38.522901","95.58"
"-3.753552","-38.522901","83.69"
"-3.75355","-38.556043","97.69"
"-3.753549","-38.551086","366.06"
"-3.753544","-38.544696","316.33"
"-3.7535417","-38.5408473","25.9"
"-3.753539","-38.549169","269.47"
"-3.753535","-38.548814","174.19"
"-3.753533","-38.591343","223.65"
"-3.753526","-38.5543","222.78"
"-3.753524","-38.551088","92.59"
"-3.753524","-38.529996","62.79"
"-3.753519","-38.549411","227.09"
"-3.753517","-38.55519","32.88"
"-3.753497","-38.540808","838.01"
"-3.753491","-38.548798","43.6"
"-3.753482","-38.547077","38.88"
"-3.753473","-38.52823","54.89"
"-3.753472","-38.548124","65.79"
"-3.753468","-38.529268","53.79"
"-3.753466","-38.562264","19.89"
"-3.753452","-38.545027","50.79"
"-3.753446","-38.544587","23.89"
"-3.753435","-38.523083","39.88"
"-3.753414","-38.545369","172.69"
"-3.753414","-38.530146","67.79"
"-3.753413","-38.542601","23.89"
"-3.753398","-38.529801","67.69"
"-3.753392","-38.541481","480.92"
"-3.753391","-38.559541","71.67"
"-3.753391","-38.530175","93.69"
"-3.75339","-38.538393","22.88"
"-3.753375","-38.540018","27.89"
"-3.753372","-38.538389","35.89"
"-3.7533712","-38.5557105","227.5"
"-3.753364","-38.558952","36.88"
"-3.753357","-38.541578","83.65"
"-3.753355","-38.538385","22.88"
"-3.753353","-38.55831","145.31"
"-3.753332","-38.548612","55.68"
"-3.753331","-38.540398","62.29"
"-3.753331","-38.523271","244.56"
"-3.753329","-38.559406","33.48"
"-3.7533253","-38.5486196","74.2"
"-3.753323","-38.546497","48.29"
"-3.75332","-38.546345","43.78"
"-3.753319","-38.551684","56.67"
"-3.753319","-38.551683","56.79"
"-3.753318","-38.551684","35.39"
"-3.753317","-38.522872","243.96"
"-3.75331","-38.548337","40.8"
"-3.753308","-38.548592","56.79"
"-3.753304","-38.52332","81.69"
"-3.753302","-38.545675","32.78"
"-3.753296","-38.522906","130.78"
"-3.753294","-38.538372","35.89"
"-3.75328","-38.56167","23.89"
"-3.75328","-38.522875","1154.65"
"-3.753279","-38.523182","73.79"
"-3.753279","-38.522875","38.88"
"-3.753267","-38.548809","97.34"
"-3.753261","-38.523083","475.50"
"-3.753254","-38.551668","619.04"
"-3.75325","-38.523269","36.88"
"-3.75325","-38.51679","50.89"
"-3.75324","-38.555403","58.59"
"-3.753238","-38.52501","101.99"
"-3.753236","-38.551221","194.90"
"-3.753234","-38.551222","61.59"
"-3.753231","-38.538808","43.4"
"-3.75323","-38.538808","45.79"
"-3.753226","-38.527668","32.88"
"-3.753222","-38.551609","41.88"
"-3.753221","-38.551664","157.63"
"-3.753221","-38.532666","64.79"
"-3.753221","-38.522875","61.69"
"-3.753209","-38.546623","235.06"
"-3.7532","-38.541124","82.37"
"-3.753199","-38.54537","541.97"
"-3.753195","-38.540429","29.48"
"-3.753191","-38.529165","128.59"
"-3.75319","-38.52286","125.69"
"-3.753178","-38.522657","42.88"
"-3.753174","-38.532748","76.69"
"-3.753173","-38.560167","54.89"
"-3.753171","-38.547082","22.88"
"-3.753159","-38.560613","29.78"
"-3.753154","-38.552039","113.69"
"-3.753136","-38.533001","254.17"
"-3.753124","-38.54893","30.89"
"-3.753123","-38.552317","107.16"
"-3.75312","-38.559239","14.9"
"-3.753101","-38.523131","69.68"
"-3.753088","-38.523232","43.88"
"-3.753074","-38.529269","199.40"
"-3.753073","-38.552343","431.49"
"-3.753073","-38.543925","38.78"
"-3.753073","-38.522549","86.59"
"-3.753067","-38.551408","46.89"
"-3.753066","-38.522602","4778.97"
"-3.753063","-38.54027","235.54"
"-3.753055","-38.543973","26.88"
"-3.753052","-38.547559","31.89"
"-3.753048","-38.52725","749.13"
"-3.753047","-38.52725","94.59"
"-3.753044","-38.542476","53.59"
"-3.753042","-38.585874","55.79"
"-3.753036","-38.522554","393.73"
"-3.7530352","-38.545892","101.4"
"-3.75303","-38.543975","107.29"
"-3.753029","-38.551468","318.01"
"-3.753006","-38.523008","32.88"
"-3.752985","-38.552119","794.88"
"-3.75298","-38.523137","665.21"
"-3.752976","-38.544082","23.89"
"-3.752972","-38.547283","354.88"
"-3.752965","-38.547281","143.37"
"-3.752959","-38.523274","604.26"
"-3.752954","-38.551409","34.88"
"-3.752948","-38.552095","881.69"
"-3.752935","-38.522579","163.40"
"-3.752927","-38.555173","360.63"
"-3.752887","-38.545251","88.5"
"-3.752843","-38.555148","56.8"
"-3.752832","-38.544484","38.88"
"-3.75282","-38.540613","31.88"
"-3.752782","-38.548202","20.89"
"-3.752769","-38.562607","25.88"
"-3.752765","-38.5939553","48"
"-3.752765","-38.593955","130.46"
"-3.752764","-38.529204","155.03"
"-3.752762","-38.529163","43.78"
"-3.75275","-38.5515452","178.2"
"-3.752749","-38.540998","89.29"
"-3.752746","-38.545714","48.89"
"-3.752727","-38.549371","43.79"
"-3.752724","-38.551467","1612.91"
"-3.752708","-38.542498","156.90"
"-3.752702","-38.546361","72.69"
"-3.752682","-38.561419","31.88"
"-3.752675","-38.551629","772.92"
"-3.752672","-38.5516281","178.0"
"-3.752672","-38.551628","944.69"
"-3.752661","-38.554952","98.54"
"-3.752654","-38.542583","4227.96"
"-3.752647","-38.545027","42.18"
"-3.752645","-38.563043","36.88"
"-3.752634","-38.585296","394.10"
"-3.752629","-38.549813","74.79"
"-3.7526264","-38.54582","765.71"
"-3.752606","-38.542575","49.9"
"-3.752595","-38.549132","464.98"
"-3.752572","-38.550996","158.16"
"-3.752571","-38.560996","23.39"
"-3.752566","-38.556323","20.89"
"-3.752545","-38.549159","66.69"
